nan nan
-70.005212	41.328353
-70.004918	41.330700
-70.005212	41.333340
-70.006092	41.334807
-70.006092	41.336274
-70.007265	41.337447
-70.009025	41.338034
-70.010786	41.339794
-70.012546	41.340381
-70.013719	41.341554
-70.014599	41.341848
-70.014893	41.343901
-70.014599	41.345955
-70.016066	41.345661
-70.016653	41.345368
-70.025160	41.345075
-70.025453	41.343901
-70.027800	41.343901
-70.029267	41.343021
-70.030440	41.340381
-70.032200	41.339794
-70.031907	41.338914
-70.032787	41.337741
-70.032787	41.334807
-70.033080	41.333634
-70.034547	41.332460
-70.035721	41.332167
-70.036894	41.331580
-70.037481	41.331580
-70.038654	41.331287
-70.038654	41.325126
-70.040121	41.324246
-70.045988	41.324246
-70.047748	41.323073
-70.047748	41.316913
-70.048335	41.315739
-70.049215	41.315152
-70.053615	41.314859
-70.055962	41.313392
-70.056842	41.312512
-70.058602	41.308699
-70.059776	41.307819
-70.064469	41.307232
-70.066230	41.306352
-70.066523	41.305472
-70.067110	41.304885
-70.067110	41.303418
-70.067990	41.301951
-70.069750	41.301365
-70.070923	41.300778
-70.075324	41.300778
-70.076497	41.300485
-70.076790	41.299898
-70.078257	41.299898
-70.079724	41.299018
-70.080897	41.295498
-70.080897	41.293738
-70.081777	41.293444
-70.083244	41.292564
-70.086764	41.293444
-70.090578	41.295204
-70.090871	41.295498
-70.093512	41.296084
-70.094098	41.296964
-70.094978	41.298725
-70.093512	41.300191
-70.090285	41.299898
-70.089405	41.300778
-70.087644	41.300778
-70.086471	41.301658
-70.082951	41.301951
-70.082071	41.302538
-70.078844	41.304592
-70.077670	41.305472
-70.074443	41.307232
-70.073563	41.307525
-70.071510	41.309872
-70.069163	41.310165
-70.067110	41.311045
-70.065349	41.312512
-70.062123	41.313686
-70.061243	41.314859
-70.059776	41.315152
-70.058309	41.316032
-70.052735	41.322193
-70.053029	41.323073
-70.051268	41.324246
-70.050388	41.325420
-70.049508	41.326006
-70.049508	41.326593
-70.047162	41.328060
