   9.9900000e+02   9.9900000e+02
   3.1000067e+01  -1.1633501e+02
   9.9900000e+02   9.9900000e+02
   3.1812220e+01  -1.1680169e+02
   3.1812784e+01  -1.1680891e+02
   3.1808893e+01  -1.1681170e+02
   3.1804728e+01  -1.1680170e+02
   3.1812220e+01  -1.1680169e+02
   9.9900000e+02   9.9900000e+02
   3.1806360e+01  -1.1679278e+02
   3.1804422e+01  -1.1678779e+02
   3.1790247e+01  -1.1678585e+02
   3.1788858e+01  -1.1678834e+02
   3.1804132e+01  -1.1679946e+02
   3.1806345e+01  -1.1679279e+02
   9.9900000e+02   9.9900000e+02
   3.1093340e+01  -1.1631499e+02
   3.1152498e+01  -1.1631055e+02
   3.1189442e+01  -1.1633639e+02
   3.1206944e+01  -1.1634165e+02
   3.1213062e+01  -1.1635415e+02
   3.1224735e+01  -1.1635413e+02
   3.1240284e+01  -1.1636135e+02
   3.1256687e+01  -1.1637330e+02
   3.1266407e+01  -1.1638802e+02
   3.1281956e+01  -1.1639606e+02
   3.1291676e+01  -1.1641662e+02
   3.1302799e+01  -1.1641997e+02
   3.1309744e+01  -1.1643301e+02
   3.1321140e+01  -1.1644164e+02
   3.1322531e+01  -1.1644913e+02
   3.1328922e+01  -1.1645192e+02
   3.1329763e+01  -1.1645969e+02
   3.1345037e+01  -1.1645885e+02
   3.1351431e+01  -1.1647162e+02
   3.1360052e+01  -1.1647328e+02
   3.1368673e+01  -1.1649051e+02
   3.1376715e+01  -1.1648940e+02
   3.1408928e+01  -1.1650384e+02
   3.1414190e+01  -1.1651411e+02
   3.1434469e+01  -1.1652606e+02
   3.1444189e+01  -1.1654744e+02
   3.1463371e+01  -1.1657382e+02
   3.1460882e+01  -1.1660603e+02
   3.1495049e+01  -1.1661160e+02
   3.1513924e+01  -1.1663298e+02
   3.1513084e+01  -1.1664825e+02
   3.1526985e+01  -1.1666157e+02
   3.1533653e+01  -1.1666187e+02
   3.1534492e+01  -1.1666631e+02
   3.1548670e+01  -1.1666852e+02
   3.1553385e+01  -1.1667851e+02
   3.1548943e+01  -1.1668463e+02
   3.1552561e+01  -1.1669380e+02
   3.1558952e+01  -1.1669046e+02
   3.1571449e+01  -1.1669408e+02
   3.1570610e+01  -1.1668326e+02
   3.1578959e+01  -1.1667464e+02
   3.1578974e+01  -1.1665576e+02
   3.1582588e+01  -1.1665269e+02
   3.1590357e+01  -1.1665549e+02
   3.1599802e+01  -1.1666631e+02
   3.1614527e+01  -1.1666937e+02
   3.1645365e+01  -1.1665410e+02
   3.1663965e+01  -1.1665216e+02
   3.1693127e+01  -1.1668022e+02
   3.1697565e+01  -1.1667911e+02
   3.1702557e+01  -1.1669356e+02
   3.1705347e+01  -1.1669134e+02
   3.1714520e+01  -1.1669856e+02
   3.1709805e+01  -1.1670996e+02
   3.1712292e+01  -1.1671635e+02
   3.1723415e+01  -1.1671747e+02
   3.1720348e+01  -1.1672636e+02
   3.1730892e+01  -1.1672830e+02
   3.1732555e+01  -1.1673579e+02
   3.1739773e+01  -1.1673859e+02
   3.1742260e+01  -1.1674913e+02
   3.1744198e+01  -1.1674414e+02
   3.1748913e+01  -1.1674330e+02
   3.1748928e+01  -1.1672830e+02
   3.1728374e+01  -1.1668303e+02
   3.1718378e+01  -1.1667221e+02
   3.1718090e+01  -1.1666331e+02
   3.1738369e+01  -1.1664081e+02
   3.1769207e+01  -1.1662749e+02
   3.1772274e+01  -1.1662277e+02
   3.1752819e+01  -1.1662611e+02
   3.1749477e+01  -1.1663251e+02
   3.1725323e+01  -1.1664085e+02
   3.1716702e+01  -1.1665918e+02
   3.1706432e+01  -1.1663917e+02
   3.1698086e+01  -1.1663168e+02
   3.1721966e+01  -1.1664003e+02
   3.1750027e+01  -1.1662335e+02
