   9.9900000e+02   9.9900000e+02
   3.6987213e+01  -1.2216364e+02
   3.6975815e+01  -1.2215365e+02
   3.6974426e+01  -1.2214170e+02
   3.6966385e+01  -1.2213613e+02
   3.6947205e+01  -1.2206836e+02
   3.6947220e+01  -1.2205141e+02
   3.6951385e+01  -1.2204086e+02
   3.6949722e+01  -1.2202754e+02
   3.6961395e+01  -1.2202338e+02
   3.6964188e+01  -1.2201366e+02
   3.6961395e+01  -1.2200003e+02
   9.9900000e+02   9.9900000e+02
   3.6961365e+01  -1.2200000e+02
   3.6954147e+01  -1.2197276e+02
   3.6969421e+01  -1.2195581e+02
   3.6977188e+01  -1.2193886e+02
   3.6975525e+01  -1.2192441e+02
   3.6963303e+01  -1.2189775e+02
   3.6927734e+01  -1.2186108e+02
   3.6853558e+01  -1.2181499e+02
   3.6851070e+01  -1.2181000e+02
   3.6806622e+01  -1.2179027e+02
   3.6756893e+01  -1.2180554e+02
   3.6752453e+01  -1.2180360e+02
   3.6751614e+01  -1.2180804e+02
   3.6712444e+01  -1.2180888e+02
   3.6680508e+01  -1.2181638e+02
   3.6655769e+01  -1.2182692e+02
   3.6625481e+01  -1.2184802e+02
   3.6605751e+01  -1.2187108e+02
   3.6602409e+01  -1.2188803e+02
   3.6622963e+01  -1.2190276e+02
   3.6624901e+01  -1.2191303e+02
   3.6637398e+01  -1.2192665e+02
   3.6638241e+01  -1.2193747e+02
   3.6611580e+01  -1.2194942e+02
   3.6607964e+01  -1.2196137e+02
   3.6584633e+01  -1.2196803e+02
   3.6580193e+01  -1.2198053e+02
   3.6568245e+01  -1.2197218e+02
   3.6559074e+01  -1.2195300e+02
   3.6564919e+01  -1.2194939e+02
   3.6564079e+01  -1.2194299e+02
   3.6560188e+01  -1.2194188e+02
   3.6560753e+01  -1.2193604e+02
   3.6551857e+01  -1.2193105e+02
   3.6539360e+01  -1.2193439e+02
   3.6535744e+01  -1.2192940e+02
   3.6526299e+01  -1.2192718e+02
   3.6521584e+01  -1.2193968e+02
   3.6524925e+01  -1.2195523e+02
   3.6520210e+01  -1.2195607e+02
   3.6504662e+01  -1.2194134e+02
   3.6498268e+01  -1.2193886e+02
   3.6491325e+01  -1.2194662e+02
   3.6469368e+01  -1.2193663e+02
   3.6459923e+01  -1.2192801e+02
   3.6448250e+01  -1.2193022e+02
   3.6425468e+01  -1.2191605e+02
   3.6416843e+01  -1.2191884e+02
   3.6402119e+01  -1.2191522e+02
   3.6392124e+01  -1.2190440e+02
   3.6381580e+01  -1.2190384e+02
   3.6373539e+01  -1.2190801e+02
   3.6364368e+01  -1.2190384e+02
   3.6356327e+01  -1.2190773e+02
   3.6337147e+01  -1.2189356e+02
   3.6312992e+01  -1.2189717e+02
   3.6306599e+01  -1.2190466e+02
   3.6302433e+01  -1.2189995e+02
   3.6301594e+01  -1.2188773e+02
   9.9900000e+02   9.9900000e+02
   3.7000000e+01  -1.2218751e+02
   3.6987228e+01  -1.2216363e+02
   9.9900000e+02   9.9900000e+02
   3.7265064e+01  -1.2241118e+02
   3.7250065e+01  -1.2242200e+02
   3.7233112e+01  -1.2241866e+02
   3.7220066e+01  -1.2240948e+02
   3.7196461e+01  -1.2240700e+02
   3.7191471e+01  -1.2240033e+02
   3.7181202e+01  -1.2239644e+02
   3.7180363e+01  -1.2238003e+02
   3.7171467e+01  -1.2236781e+02
   3.7161472e+01  -1.2236196e+02
   3.7150928e+01  -1.2236445e+02
   3.7144531e+01  -1.2234750e+02
   3.7136494e+01  -1.2234028e+02
   3.7119816e+01  -1.2234026e+02
   3.7116749e+01  -1.2233442e+02
   3.7110352e+01  -1.2233330e+02
   3.7117020e+01  -1.2231303e+02
   3.7107025e+01  -1.2229415e+02
   3.7094803e+01  -1.2227943e+02
   3.7060089e+01  -1.2225527e+02
   3.7042313e+01  -1.2223444e+02
   3.7024536e+01  -1.2222582e+02
   3.7023697e+01  -1.2221833e+02
   3.7000092e+01  -1.2218722e+02
   9.9900000e+02   9.9900000e+02
   3.7108036e+01  -1.2234141e+02
   3.7111103e+01  -1.2233947e+02
   3.7107212e+01  -1.2233558e+02
   3.7108051e+01  -1.2234142e+02
